"","cancertype","variable",".y.","group1","group2","p","p.adj","p.format","p.signif","method","ESig3","ESig4","direction","mean_diff","logP_direction","significant"
"135","BRCA","SBS13","value","ESig4","ESig3",0.00493330602037122,0.01,"0.00493","**","Wilcoxon",45.9302325581395,12.4139534883721,"""sig3""^""HI""",33.5162790697674,-2,1
"136","BRCA","SBS15","value","ESig4","ESig3",0.166326255970647,0.23,"0.16633","ns","Wilcoxon",0.2,0.316279069767442,"""sig4""^""HI""",-0.116279069767442,0.638272163982407,0
"137","BRCA","SBS26","value","ESig4","ESig3",0.319566632933644,0.41,"0.31957","ns","Wilcoxon",3.96279069767442,0,"""sig3""^""HI""",3.96279069767442,-0.387216143280265,0
"138","BRCA","SBS44","value","ESig4","ESig3",1,1,"1.00000","ns","Wilcoxon",0.52093023255814,0.0558139534883721,"""sig3""^""HI""",0.465116279069767,0,0
"139","BRCA","Leukocyte Fraction","value","ESig4","ESig3",2.17822665353264e-11,1.4e-09,"2.2e-11","****","Wilcoxon",0.245019477412701,0.161455617667519,"""sig3""^""HI""",0.083563859745182,-8.85387196432176,1
"140","BRCA","Stromal Fraction","value","ESig4","ESig3",3.46561386912948e-13,4.6e-11,"3.5e-13","****","Wilcoxon",0.472809523809524,0.340616113744076,"""sig3""^""HI""",0.132193410065448,-10.3372421683184,1
"141","BRCA","Intratumor Heterogeneity","value","ESig4","ESig3",3.66246357301616e-05,0.00019,"3.7e-05","****","Wilcoxon",0.184428571428571,0.126492890995261,"""sig3""^""HI""",0.0579356804333108,-3.72124639904717,1
"142","BRCA","TIL Regional Fraction","value","ESig4","ESig3",0.000391990166932775,0.0013,"0.00039","***","Wilcoxon",4.74223251332217,2.75156382963864,"""sig3""^""HI""",1.99066868368353,-2.88605664769316,1
"143","BRCA","Proliferation","value","ESig4","ESig3",0.967696062493023,0.99,"0.96770","ns","Wilcoxon",0.0770046511627907,0.091896261682243,"""sig4""^""HI""",-0.0148916105194523,0.00436480540245009,0
"144","BRCA","Wound Healing","value","ESig4","ESig3",0.354847341938877,0.44,"0.35485","ns","Wilcoxon",0.0319255813953488,0.0247009345794393,"""sig3""^""HI""",0.00722464681590959,-0.356547323513813,0
"145","BRCA","Macrophage Regulation","value","ESig4","ESig3",1.05659228445171e-06,1.8e-05,"1.1e-06","****","Wilcoxon",0.15662511627907,-0.125904672897196,"""sig3""^""HI""",0.282529789176266,-4.74472749489669,1
"146","BRCA","Lymphocyte Infiltration Signature Score","value","ESig4","ESig3",5.49873596449069e-09,2.4e-07,"5.5e-09","****","Wilcoxon",0.369580930232558,-0.284378504672897,"""sig3""^""HI""",0.653959434905455,-6.61978875828839,1
"147","BRCA","IFN-gamma Response","value","ESig4","ESig3",0.0445851555684693,0.068,"0.04459","*","Wilcoxon",0.446213023255814,0.251536448598131,"""sig3""^""HI""",0.194676574657683,-1.16749108729376,0
"148","BRCA","TGF-beta Response","value","ESig4","ESig3",0.000695561156496198,0.0021,"0.00070","***","Wilcoxon",0.285264651162791,0.19861308411215,"""sig3""^""HI""",0.0866515670506412,-2.67778070526608,1
"149","BRCA","SNV Neoantigens","value","ESig4","ESig3",0.000129390084638131,0.00052,"0.00013","***","Wilcoxon",58.1047619047619,23.1698113207547,"""sig3""^""HI""",34.9349505840072,-3.2839966563652,1
"150","BRCA","Indel Neoantigens","value","ESig4","ESig3",0.670618072847348,0.74,"0.67062","ns","Wilcoxon",29.5923913043478,27.7945945945946,"""sig3""^""HI""",1.79779670975323,-0.130768280269024,0
"151","BRCA","Silent Mutation Rate","value","ESig4","ESig3",0.000894774158151639,0.0025,"0.00089","***","Wilcoxon",1.03559830653116,0.411729670382791,"""sig3""^""HI""",0.623868636148372,-2.60205999132796,1
"152","BRCA","Nonsilent Mutation Rate","value","ESig4","ESig3",0.000402850264924257,0.0013,"0.00040","***","Wilcoxon",3.91141826576186,1.65503510111163,"""sig3""^""HI""",2.25638316465023,-2.88605664769316,1
"153","BRCA","Number of Segments","value","ESig4","ESig3",0.447500572591849,0.53,"0.44750","ns","Wilcoxon",212.476635514019,196.488262910798,"""sig3""^""HI""",15.9883726032206,-0.275724130399211,0
"154","BRCA","Fraction Altered","value","ESig4","ESig3",0.0391074096333624,0.06,"0.03911","*","Wilcoxon",0.452250071611419,0.508798401941664,"""sig4""^""HI""",-0.0565483303302449,1.22184874961636,0
"155","BRCA","Aneuploidy Score","value","ESig4","ESig3",0.544588871390812,0.62,"0.54459","ns","Wilcoxon",11.5592417061611,11.131455399061,"""sig3""^""HI""",0.427786307100105,-0.207608310501746,0
"156","BRCA","Homologous Recombination Defects","value","ESig4","ESig3",0.355026679729668,0.44,"0.35503","ns","Wilcoxon",25.9952606635071,24.8732394366197,"""sig3""^""HI""",1.12202122688739,-0.356547323513813,0
"157","BRCA","BCR Evenness","value","ESig4","ESig3",0.0813825400158886,0.12,"0.08138","ns","Wilcoxon",0.803993794492333,0.822102990976799,"""sig4""^""HI""",-0.0181091964844659,0.920818753952375,0
"158","BRCA","BCR Shannon","value","ESig4","ESig3",0.00953066773720949,0.018,"0.00953","**","Wilcoxon",2.27075945734784,1.87774451753339,"""sig3""^""HI""",0.393014939814452,-1.74472749489669,1
"159","BRCA","BCR Richness","value","ESig4","ESig3",0.00192522371586165,0.0046,"0.00193","**","Wilcoxon",48.030487804878,26.5147058823529,"""sig3""^""HI""",21.5157819225251,-2.33724216831843,1
"160","BRCA","TCR Shannon","value","ESig4","ESig3",1.41611302821391e-06,2.1e-05,"1.4e-06","****","Wilcoxon",3.06981929414058,2.49924331333998,"""sig3""^""HI""",0.570575980800602,-4.67778070526608,1
"161","BRCA","TCR Richness","value","ESig4","ESig3",3.76183565084103e-06,4.2e-05,"3.8e-06","****","Wilcoxon",41.3023255813954,22.2803738317757,"""sig3""^""HI""",19.0219517496196,-4.3767507096021,1
"162","BRCA","TCR Evenness","value","ESig4","ESig3",0.687106019829586,0.76,"0.68711","ns","Wilcoxon",0.976702530743646,0.976318129552799,"""sig3""^""HI""",0.000384401190847594,-0.119186407719209,0
"163","BRCA","CTA Score","value","ESig4","ESig3",0.00909711082815391,0.017,"0.00910","**","Wilcoxon",2.0875637406426,1.89296765356671,"""sig3""^""HI""",0.19459608707589,-1.76955107862173,1
"164","BRCA","B Cells Memory","value","ESig4","ESig3",0.0173168412997926,0.03,"0.01732","*","Wilcoxon",0.0115328150343382,0.00770182939616878,"""sig3""^""HI""",0.00383098563816941,-1.52287874528034,1
"165","BRCA","B Cells Naive","value","ESig4","ESig3",0.771010864077293,0.82,"0.77101","ns","Wilcoxon",0.0463371353411223,0.0473281315884355,"""sig4""^""HI""",-0.000990996247313206,0.0861861476162833,0
"166","BRCA","Dendritic Cells Activated","value","ESig4","ESig3",0.0931144409600054,0.13,"0.09311","ns","Wilcoxon",0.00336684427439496,0.0069215090292892,"""sig4""^""HI""",-0.00355466475489424,0.886056647693163,0
"167","BRCA","Dendritic Cells Resting","value","ESig4","ESig3",0.0283105923958365,0.047,"0.02831","*","Wilcoxon",0.0123702974549254,0.0200046986639536,"""sig4""^""HI""",-0.00763440120902818,1.32790214206428,1
"168","BRCA","Macrophages M0","value","ESig4","ESig3",0.242028617706378,0.32,"0.24203","ns","Wilcoxon",0.0944062192030652,0.0911418960121082,"""sig3""^""HI""",0.00326432319095703,-0.494850021680094,0
"169","BRCA","Macrophages M1","value","ESig4","ESig3",0.0363354463596767,0.057,"0.03634","*","Wilcoxon",0.0692610948246088,0.0595623041457896,"""sig3""^""HI""",0.00969879067881915,-1.24412514432751,0
"170","BRCA","Macrophages M2","value","ESig4","ESig3",0.000436930902505113,0.0014,"0.00044","***","Wilcoxon",0.272735324412964,0.313979855289028,"""sig4""^""HI""",-0.0412445308760638,2.85387196432176,1
"171","BRCA","Mast Cells Activated","value","ESig4","ESig3",0.790177106342449,0.83,"0.79018","ns","Wilcoxon",0.00403434094667494,0.00300983921778515,"""sig3""^""HI""",0.00102450172888979,-0.0809219076239261,0
"172","BRCA","Mast Cells Resting","value","ESig4","ESig3",0.0732487936204338,0.11,"0.07325","ns","Wilcoxon",0.0693877511214675,0.0781663166798981,"""sig4""^""HI""",-0.00877856555843058,0.958607314841775,0
"173","BRCA","Monocytes","value","ESig4","ESig3",0.521806657637099,0.61,"0.52181","ns","Wilcoxon",0.0152434408333535,0.0153239749238726,"""sig4""^""HI""",-8.05340905190507e-05,0.214670164989233,0
"174","BRCA","NK Cells Activated","value","ESig4","ESig3",0.852122891998159,0.89,"0.85212","ns","Wilcoxon",0.0191979388585035,0.0194741829694277,"""sig4""^""HI""",-0.000276244110924188,0.0506099933550872,0
"175","BRCA","NK Cells Resting","value","ESig4","ESig3",0.722687254622241,0.79,"0.72269","ns","Wilcoxon",0.00500388308017036,0.00560025956716014,"""sig4""^""HI""",-0.000596376486989777,0.102372908709559,0
"176","BRCA","Plasma Cells","value","ESig4","ESig3",0.0497696070108942,0.074,"0.04977","*","Wilcoxon",0.0432504588758311,0.039178003005903,"""sig3""^""HI""",0.00407245586992817,-1.13076828026902,0
"177","BRCA","T Cells CD4 Memory Activated","value","ESig4","ESig3",0.112493838768826,0.16,"0.11249","ns","Wilcoxon",0.00412639706385512,0.00262795168741282,"""sig3""^""HI""",0.0014984453764423,-0.795880017344075,0
"178","BRCA","T Cells CD4 Memory Resting","value","ESig4","ESig3",0.186058901686592,0.25,"0.18606","ns","Wilcoxon",0.12124818097807,0.113325812646529,"""sig3""^""HI""",0.00792236833154192,-0.602059991327962,0
"179","BRCA","T Cells CD4 Naive","value","ESig4","ESig3",0.99602219035317,1,"0.99602","ns","Wilcoxon",0.000723622691751258,0.000968075663826459,"""sig4""^""HI""",-0.000244452972075201,0,0
"180","BRCA","T Cells CD8","value","ESig4","ESig3",0.00245849700657541,0.0057,"0.00246","**","Wilcoxon",0.106221294528241,0.0907393435323676,"""sig3""^""HI""",0.0154819509958732,-2.24412514432751,1
"181","BRCA","T Cells Follicular Helper","value","ESig4","ESig3",0.00530724906035846,0.011,"0.00531","**","Wilcoxon",0.0706262534379619,0.0605236778126268,"""sig3""^""HI""",0.0101025756253351,-1.95860731484178,1
"182","BRCA","T Cells gamma delta","value","ESig4","ESig3",0.932677313860609,0.96,"0.93268","ns","Wilcoxon",0.00236514719214935,0.00175487320060061,"""sig3""^""HI""",0.000610273991548746,-0.0177287669604316,0
"183","BRCA","T Cells Regulatory Tregs","value","ESig4","ESig3",0.00315140367827588,0.0068,"0.00315","**","Wilcoxon",0.0254826597206495,0.0184879055375677,"""sig3""^""HI""",0.00699475418308177,-2.16749108729376,1
"184","BRCA","Lymphocytes","value","ESig4","ESig3",0.000734078487226262,0.0021,"0.00073","***","Wilcoxon",0.456414828213747,0.407710046608026,"""sig3""^""HI""",0.0487047816057212,-2.67778070526608,1
"185","BRCA","Neutrophils...60","value","ESig4","ESig3",0.0318691804538042,0.051,"0.03187","*","Wilcoxon",0.00291501873595776,0.00376995208528513,"""sig4""^""HI""",-0.000854933349327376,1.29242982390206,0
"186","BRCA","Eosinophils...61","value","ESig4","ESig3",0.618716858244839,0.7,"0.61872","ns","Wilcoxon",0.000163265631449438,0.000409607344964749,"""sig4""^""HI""",-0.000246341713515311,0.154901959985743,0
"187","BRCA","Mast Cells","value","ESig4","ESig3",0.0884474438289713,0.13,"0.08845","ns","Wilcoxon",0.0733176982182174,0.0811761558976832,"""sig4""^""HI""",-0.0078584576794658,0.886056647693163,0
"188","BRCA","Dendritic Cells","value","ESig4","ESig3",0.0153448300226183,0.027,"0.01534","*","Wilcoxon",0.0157421392119023,0.0269262076932428,"""sig4""^""HI""",-0.0111840684813405,1.56863623584101,1
"189","BRCA","Macrophages","value","ESig4","ESig3",0.0469079923501704,0.071,"0.04691","*","Wilcoxon",0.451447049988726,0.480008030370798,"""sig4""^""HI""",-0.0285609803820724,1.14874165128092,0
"190","BRCA","ADORA2A","value","ESig4","ESig3",0.00110605424270767,0.0029,"0.00111","**","Wilcoxon",7.86209302325581,7.47369158878505,"""sig3""^""HI""",0.388401434470767,-2.53760200210104,1
"191","BRCA","ARG1","value","ESig4","ESig3",0.638113223959553,0.72,"0.63811","ns","Wilcoxon",0.374093023255814,0.386495327102804,"""sig4""^""HI""",-0.0124023038469898,0.142667503568732,0
"192","BRCA","BTLA","value","ESig4","ESig3",1.31580257308808e-05,9.7e-05,"1.3e-05","****","Wilcoxon",3.99176744186046,3.23869158878505,"""sig3""^""HI""",0.753075853075418,-4.01322826573375,1
"193","BRCA","BTN3A1","value","ESig4","ESig3",0.00941533665652052,0.018,"0.00942","**","Wilcoxon",9.49190697674419,9.25504672897196,"""sig3""^""HI""",0.236860247772224,-1.74472749489669,1
"194","BRCA","BTN3A2","value","ESig4","ESig3",0.0069466607573557,0.014,"0.00695","**","Wilcoxon",10.0862790697674,9.79808411214953,"""sig3""^""HI""",0.288194957617909,-1.85387196432176,1
"195","BRCA","C10orf54","value","ESig4","ESig3",7.25736486875736e-05,0.00031,"7.3e-05","****","Wilcoxon",9.09227906976744,8.70705607476635,"""sig3""^""HI""",0.385222995001087,-3.50863830616573,1
"196","BRCA","CCL5","value","ESig4","ESig3",2.44358180988198e-07,6.5e-06,"2.4e-07","****","Wilcoxon",9.28869767441861,8.47121495327103,"""sig3""^""HI""",0.817482721147577,-5.18708664335714,1
"197","BRCA","CD274","value","ESig4","ESig3",0.032057624039207,0.051,"0.03206","*","Wilcoxon",4.55823255813953,4.2714953271028,"""sig3""^""HI""",0.286737231036732,-1.29242982390206,0
"198","BRCA","CD276","value","ESig4","ESig3",0.0704157170466171,0.1,"0.07042","ns","Wilcoxon",11.3682325581395,11.2723364485981,"""sig3""^""HI""",0.095896109541405,-1,0
"199","BRCA","CD27","value","ESig4","ESig3",3.36318641507711e-08,1.1e-06,"3.4e-08","****","Wilcoxon",6.8286511627907,5.86981308411215,"""sig3""^""HI""",0.958838078678548,-5.95860731484177,1
"200","BRCA","CD28","value","ESig4","ESig3",5.16795857039016e-05,0.00024,"5.2e-05","****","Wilcoxon",5.93762790697674,5.44182242990654,"""sig3""^""HI""",0.495805477070203,-3.61978875828839,1
"201","BRCA","CD40","value","ESig4","ESig3",1.89199690142851e-05,0.00011,"1.9e-05","****","Wilcoxon",7.95762790697674,7.54616822429907,"""sig3""^""HI""",0.411459682677679,-3.95860731484178,1
"202","BRCA","CD40LG","value","ESig4","ESig3",1.1245518355943e-05,9.3e-05,"1.1e-05","****","Wilcoxon",4.28353488372093,3.52602803738318,"""sig3""^""HI""",0.757506846337753,-4.03151705144607,1
"203","BRCA","CD70","value","ESig4","ESig3",0.000268307695621896,0.001,"0.00027","***","Wilcoxon",3.22158139534884,2.73775700934579,"""sig3""^""HI""",0.483824386003043,-3,1
"204","BRCA","CD80","value","ESig4","ESig3",0.00520613559244929,0.011,"0.00521","**","Wilcoxon",4.59386046511628,4.21168224299065,"""sig3""^""HI""",0.382178222125625,-1.95860731484178,1
"205","BRCA","CTLA4","value","ESig4","ESig3",4.98510711403124e-06,4.7e-05,"5.0e-06","****","Wilcoxon",4.80655813953488,4.03373831775701,"""sig3""^""HI""",0.772819821777874,-4.32790214206428,1
"206","BRCA","CX3CL1","value","ESig4","ESig3",0.000454504044283503,0.0014,"0.00045","***","Wilcoxon",9.77711627906977,9.29644859813084,"""sig3""^""HI""",0.480667680938927,-2.85387196432176,1
"207","BRCA","CXCL10","value","ESig4","ESig3",0.00291440109502266,0.0065,"0.00291","**","Wilcoxon",8.93074418604651,8.29196261682243,"""sig3""^""HI""",0.638781569224083,-2.18708664335714,1
"208","BRCA","CXCL9","value","ESig4","ESig3",2.05051272228186e-05,0.00012,"2.1e-05","****","Wilcoxon",9.8393488372093,8.84079439252336,"""sig3""^""HI""",0.998554444685938,-3.92081875395238,1
"209","BRCA","EDNRB","value","ESig4","ESig3",0.665281497948083,0.74,"0.66528","ns","Wilcoxon",7.36916279069767,7.34261682242991,"""sig3""^""HI""",0.0265459682677678,-0.130768280269024,0
"210","BRCA","ENTPD1","value","ESig4","ESig3",7.25557043590678e-05,0.00031,"7.3e-05","****","Wilcoxon",10.3387441860465,10.1509345794393,"""sig3""^""HI""",0.18780960660726,-3.50863830616573,1
"211","BRCA","GZMA","value","ESig4","ESig3",1.06055489120975e-06,1.8e-05,"1.1e-06","****","Wilcoxon",6.53423255813953,5.72803738317757,"""sig3""^""HI""",0.806195174961965,-4.74472749489669,1
"212","BRCA","HAVCR2","value","ESig4","ESig3",0.00269271406463351,0.0062,"0.00269","**","Wilcoxon",8.48358139534884,8.22420560747664,"""sig3""^""HI""",0.259375787872202,-2.20760831050175,1
"213","BRCA","HLA.A","value","ESig4","ESig3",1.59568988175463e-05,1e-04,"1.6e-05","****","Wilcoxon",14.0396279069767,13.5489719626168,"""sig3""^""HI""",0.490655944359922,-4,1
"214","BRCA","HLA.B","value","ESig4","ESig3",0.00038034979279779,0.0013,"0.00038","***","Wilcoxon",14.6656279069767,14.2440186915888,"""sig3""^""HI""",0.42160921538796,-2.88605664769316,1
"215","BRCA","HLA.C","value","ESig4","ESig3",0.00291793235837266,0.0065,"0.00292","**","Wilcoxon",14.1519534883721,13.828738317757,"""sig3""^""HI""",0.323215170615084,-2.18708664335714,1
"216","BRCA","HLA.DPA1","value","ESig4","ESig3",8.4979183957334e-05,0.00035,"8.5e-05","****","Wilcoxon",12.3879534883721,11.9841588785047,"""sig3""^""HI""",0.40379460986742,-3.45593195564972,1
"217","BRCA","HLA.DPB1","value","ESig4","ESig3",1.70950136058642e-06,2.3e-05,"1.7e-06","****","Wilcoxon",11.7290697674419,11.2273831775701,"""sig3""^""HI""",0.501686589871767,-4.63827216398241,1
"218","BRCA","HLA.DQA1","value","ESig4","ESig3",0.000312929943337705,0.0012,"0.00031","***","Wilcoxon",10.7021860465116,10.2297663551402,"""sig3""^""HI""",0.47241969137144,-2.92081875395238,1
"219","BRCA","HLA.DQA2","value","ESig4","ESig3",0.00172474303971931,0.0042,"0.00172","**","Wilcoxon",8.23679069767442,7.67495327102804,"""sig3""^""HI""",0.561837426646381,-2.3767507096021,1
"220","BRCA","HLA.DQB1","value","ESig4","ESig3",5.04071156180704e-05,0.00024,"5.0e-05","****","Wilcoxon",10.8159069767442,10.2883177570093,"""sig3""^""HI""",0.527589219734841,-3.61978875828839,1
"221","BRCA","HLA.DQB2","value","ESig4","ESig3",0.000940926863372336,0.0026,"0.00094","***","Wilcoxon",6.82172093023256,6.29654205607477,"""sig3""^""HI""",0.525178874157792,-2.58502665202918,1
"222","BRCA","HLA.DRA","value","ESig4","ESig3",2.74633824768086e-05,0.00015,"2.7e-05","****","Wilcoxon",13.67,13.2442990654206,"""sig3""^""HI""",0.425700934579439,-3.82390874094432,1
"223","BRCA","HLA.DRB1","value","ESig4","ESig3",0.000332722895968508,0.0012,"0.00033","***","Wilcoxon",12.016,11.6039252336449,"""sig3""^""HI""",0.41207476635514,-2.92081875395238,1
"224","BRCA","HLA.DRB5","value","ESig4","ESig3",0.00889566361034788,0.017,"0.00890","**","Wilcoxon",10.0459534883721,9.67794392523365,"""sig3""^""HI""",0.368009563138449,-1.76955107862173,1
"225","BRCA","HMGB1","value","ESig4","ESig3",0.748596101818202,0.81,"0.74860","ns","Wilcoxon",12.4232093023256,12.4357943925234,"""sig4""^""HI""",-0.0125850901977831,0.0915149811213502,0
"226","BRCA","ICAM1","value","ESig4","ESig3",0.0205685537819585,0.035,"0.02057","*","Wilcoxon",10.1218139534884,9.87088785046729,"""sig3""^""HI""",0.250926103021083,-1.45593195564972,1
"227","BRCA","ICOS","value","ESig4","ESig3",1.64445412218954e-05,1e-04,"1.6e-05","****","Wilcoxon",4.7193023255814,3.89775700934579,"""sig3""^""HI""",0.821545316235601,-4,1
"228","BRCA","ICOSLG","value","ESig4","ESig3",0.0698176239540375,0.1,"0.06982","ns","Wilcoxon",8.23395348837209,8.0838785046729,"""sig3""^""HI""",0.150074983699195,-1,0
"229","BRCA","IDO1","value","ESig4","ESig3",0.00314046536084211,0.0068,"0.00314","**","Wilcoxon",6.6153023255814,5.90014018691589,"""sig3""^""HI""",0.715162138665508,-2.16749108729376,1
"230","BRCA","IFNA1","value","ESig4","ESig3",0.905577511346199,0.94,"0.90558","ns","Wilcoxon",0.052093023255814,0.0528504672897196,"""sig4""^""HI""",-0.000757444033905673,0.0268721464003014,0
"231","BRCA","IFNA2","value","ESig4","ESig3",0.997824550597515,1,"0.99782","ns","Wilcoxon",0.0236744186046512,0.012803738317757,"""sig3""^""HI""",0.0108706802868942,0,0
"232","BRCA","IFNG","value","ESig4","ESig3",0.000702199004901234,0.0021,"0.00070","***","Wilcoxon",2.12097674418605,1.58705607476636,"""sig3""^""HI""",0.533920669419691,-2.67778070526608,1
"233","BRCA","IL10","value","ESig4","ESig3",0.010304924222802,0.019,"0.01030","*","Wilcoxon",3.62781395348837,3.35584112149533,"""sig3""^""HI""",0.271972831993045,-1.72124639904717,1
"234","BRCA","IL12A","value","ESig4","ESig3",0.00652533119776501,0.013,"0.00653","**","Wilcoxon",2.86041860465116,2.46995327102804,"""sig3""^""HI""",0.390465333623125,-1.88605664769316,1
"235","BRCA","IL13","value","ESig4","ESig3",0.29658158306774,0.38,"0.29658","ns","Wilcoxon",0.459627906976744,0.419345794392523,"""sig3""^""HI""",0.0402821125842208,-0.42021640338319,0
"236","BRCA","IL1A","value","ESig4","ESig3",0.527809868457855,0.61,"0.52781","ns","Wilcoxon",1.62093023255814,1.68518691588785,"""sig4""^""HI""",-0.0642566833297109,0.214670164989233,0
