"","group","Var1","Var2","r","adj.p","n","significant","label"
"1550","GBM","Plasma Cells","Signature 1",0,0.781306843223334,23,0,"GBM 
 (n=23)"
"1551","GBM","T Cells CD4 Memory Activated","Signature 1",0,1,7,0,"GBM 
 (n=7)"
"1552","GBM","T Cells CD4 Memory Resting","Signature 1",-0.22,0.341956123789633,72,0,"GBM 
 (n=72)"
"1553","GBM","T Cells CD4 Naive","Signature 1",0,0.939421388918764,4,0,"GBM 
 (n=4)"
"1554","GBM","T Cells CD8","Signature 1",-0.23,0.341956123789633,68,0,"GBM 
 (n=68)"
"1555","GBM","T Cells Follicular Helper","Signature 1",-0.05,0.879617619523675,71,0,"GBM 
 (n=71)"
"1556","GBM","T Cells gamma delta","Signature 1",0,0.975194089273733,7,0,"GBM 
 (n=7)"
"1557","GBM","T Cells Regulatory Tregs","Signature 1",-0.01,0.987036825464364,46,0,"GBM 
 (n=46)"
"1558","GBM","Lymphocytes","Signature 1",-0.22,0.322450438021283,76,0,"GBM 
 (n=76)"
"1559","GBM","Neutrophils...60","Signature 1",0.14,0.601379154989725,74,0,"GBM 
 (n=74)"
"1560","GBM","Eosinophils...61","Signature 1",0,0.986250980471485,19,0,"GBM 
 (n=19)"
"1561","GBM","Mast Cells","Signature 1",-0.01,0.991562360895703,75,0,"GBM 
 (n=75)"
"1562","GBM","Dendritic Cells","Signature 1",-0.1,0.85996078485762,30,0,"GBM 
 (n=30)"
"1563","GBM","Macrophages","Signature 1",0.15,0.558218706083343,76,0,"GBM 
 (n=76)"
"1564","GBM","ADORA2A","Signature 1",0.06,0.864737299258596,76,0,"GBM 
 (n=76)"
"1565","GBM","ARG1","Signature 1",-0.06,0.8705646358559,62,0,"GBM 
 (n=62)"
"1566","GBM","BTLA","Signature 1",0.04,0.910819512959114,73,0,"GBM 
 (n=73)"
"1567","GBM","BTN3A1","Signature 1",-0.08,0.826615583562531,76,0,"GBM 
 (n=76)"
"1568","GBM","BTN3A2","Signature 1",-0.11,0.719239471978174,76,0,"GBM 
 (n=76)"
"1569","GBM","C10orf54","Signature 1",-0.22,0.322450438021283,76,0,"GBM 
 (n=76)"
"1570","GBM","CCL5","Signature 1",-0.27,0.242921863290157,76,0,"GBM 
 (n=76)"
"1571","GBM","CD274","Signature 1",0.03,0.928265616749107,76,0,"GBM 
 (n=76)"
"1572","GBM","CD276","Signature 1",0.15,0.569796539217875,76,0,"GBM 
 (n=76)"
"1573","GBM","CD27","Signature 1",-0.35,0.0612241849801351,76,0,"GBM 
 (n=76)"
"1574","GBM","CD28","Signature 1",-0.13,0.619619171389686,76,0,"GBM 
 (n=76)"
"1575","GBM","CD40","Signature 1",-0.11,0.712447456043256,76,0,"GBM 
 (n=76)"
"1576","GBM","CD40LG","Signature 1",-0.27,0.279223420205973,65,0,"GBM 
 (n=65)"
"1577","GBM","CD70","Signature 1",-0.04,0.918015718958695,74,0,"GBM 
 (n=74)"
"1578","GBM","CD80","Signature 1",-0.23,0.322450438021283,76,0,"GBM 
 (n=76)"
"1579","GBM","CTLA4","Signature 1",-0.33,0.0943639491464605,74,0,"GBM 
 (n=74)"
"1580","GBM","CX3CL1","Signature 1",-0.06,0.85996078485762,76,0,"GBM 
 (n=76)"
"1581","GBM","CXCL10","Signature 1",-0.2,0.385386038075401,76,0,"GBM 
 (n=76)"
"1582","GBM","CXCL9","Signature 1",-0.22,0.322450438021283,76,0,"GBM 
 (n=76)"
"1583","GBM","EDNRB","Signature 1",0.15,0.571138121546961,76,0,"GBM 
 (n=76)"
"1584","GBM","ENTPD1","Signature 1",0.01,0.986250980471485,76,0,"GBM 
 (n=76)"
"1585","GBM","GZMA","Signature 1",-0.23,0.322450438021283,76,0,"GBM 
 (n=76)"
"1586","GBM","HAVCR2","Signature 1",-0.22,0.322450438021283,76,0,"GBM 
 (n=76)"
"1587","GBM","HLA.A","Signature 1",-0.23,0.320938241018142,76,0,"GBM 
 (n=76)"
"1588","GBM","HLA.B","Signature 1",-0.23,0.322450438021283,76,0,"GBM 
 (n=76)"
"1589","GBM","HLA.C","Signature 1",-0.21,0.365528577169767,76,0,"GBM 
 (n=76)"
"1590","GBM","HLA.DPA1","Signature 1",-0.21,0.366639859966549,76,0,"GBM 
 (n=76)"
"1591","GBM","HLA.DPB1","Signature 1",-0.18,0.462385091536236,76,0,"GBM 
 (n=76)"
"1592","GBM","HLA.DQA1","Signature 1",-0.07,0.840459401443039,76,0,"GBM 
 (n=76)"
"1593","GBM","HLA.DQA2","Signature 1",-0.11,0.723561032112982,76,0,"GBM 
 (n=76)"
"1594","GBM","HLA.DQB1","Signature 1",0,0.999017649516981,76,0,"GBM 
 (n=76)"
"1595","GBM","HLA.DQB2","Signature 1",-0.24,0.296274797044805,75,0,"GBM 
 (n=75)"
"1596","GBM","HLA.DRA","Signature 1",-0.2,0.391002879693387,76,0,"GBM 
 (n=76)"
"1597","GBM","HLA.DRB1","Signature 1",-0.06,0.85996078485762,76,0,"GBM 
 (n=76)"
"1598","GBM","HLA.DRB5","Signature 1",0.05,0.864737299258596,76,0,"GBM 
 (n=76)"
"1599","GBM","HMGB1","Signature 1",0.02,0.979288530807156,76,0,"GBM 
 (n=76)"
"1600","GBM","ICAM1","Signature 1",0.01,0.986250980471485,76,0,"GBM 
 (n=76)"
"1601","GBM","ICOS","Signature 1",-0.45,0.00831190341638183,67,1,"GBM 
 (n=67)"
"1602","GBM","ICOSLG","Signature 1",-0.06,0.85996078485762,76,0,"GBM 
 (n=76)"
"1603","GBM","IDO1","Signature 1",-0.17,0.482856346133373,73,0,"GBM 
 (n=73)"
"1604","GBM","IFNA1","Signature 1",0,0.884583416714475,11,0,"GBM 
 (n=11)"
"1605","GBM","IFNA2","Signature 1",0,0.8705646358559,3,0,"GBM 
 (n=3)"
"1606","GBM","IFNG","Signature 1",0,0.0849583896234274,29,0,"GBM 
 (n=29)"
"1607","GBM","IL10","Signature 1",-0.14,0.596425625854749,75,0,"GBM 
 (n=75)"
"1608","GBM","IL12A","Signature 1",-0.08,0.826615583562531,76,0,"GBM 
 (n=76)"
"1609","GBM","IL13","Signature 1",-0.09,0.820729584764621,56,0,"GBM 
 (n=56)"
"1610","GBM","IL1A","Signature 1",-0.06,0.85996078485762,76,0,"GBM 
 (n=76)"
"1611","GBM","IL1B","Signature 1",-0.09,0.787338705724589,76,0,"GBM 
 (n=76)"
"1612","GBM","IL2","Signature 1",0,1,1,NA,"GBM 
 (n=1)"
"1613","GBM","IL2RA","Signature 1",-0.05,0.864737299258596,74,0,"GBM 
 (n=74)"
"1614","GBM","IL4","Signature 1",0,0.890888509986327,21,0,"GBM 
 (n=21)"
"1615","GBM","ITGB2","Signature 1",-0.2,0.385386038075401,76,0,"GBM 
 (n=76)"
"1616","GBM","KIR2DL1","Signature 1",0,0.380401798663086,16,0,"GBM 
 (n=16)"
"1617","GBM","KIR2DL3","Signature 1",0,0.826615583562531,17,0,"GBM 
 (n=17)"
"1618","GBM","LAG3","Signature 1",-0.14,0.584045589238636,76,0,"GBM 
 (n=76)"
"1619","GBM","MICA","Signature 1",-0.09,0.781860508869988,76,0,"GBM 
 (n=76)"
"1620","GBM","MICB","Signature 1",0.1,0.760442969229109,76,0,"GBM 
 (n=76)"
"1621","GBM","PDCD1","Signature 1",-0.31,0.122065942462268,76,0,"GBM 
 (n=76)"
"1622","GBM","PDCD1LG2","Signature 1",-0.11,0.71054107698088,76,0,"GBM 
 (n=76)"
"1623","GBM","PRF1","Signature 1",-0.07,0.833383604042357,76,0,"GBM 
 (n=76)"
"1624","GBM","SELP","Signature 1",-0.06,0.8705646358559,51,0,"GBM 
 (n=51)"
"1625","GBM","SLAMF7","Signature 1",-0.15,0.559263938853613,76,0,"GBM 
 (n=76)"
"1626","GBM","TGFB1","Signature 1",-0.08,0.820729584764621,76,0,"GBM 
 (n=76)"
"1627","GBM","TIGIT","Signature 1",-0.22,0.322450438021283,75,0,"GBM 
 (n=75)"
"1628","GBM","TLR4","Signature 1",0.02,0.957210302518456,76,0,"GBM 
 (n=76)"
"1629","GBM","TNF","Signature 1",-0.17,0.479379574734666,76,0,"GBM 
 (n=76)"
"1630","GBM","TNFRSF14","Signature 1",-0.19,0.415701619447012,76,0,"GBM 
 (n=76)"
"1631","GBM","TNFRSF18","Signature 1",-0.25,0.279223420205973,75,0,"GBM 
 (n=75)"
"1632","GBM","TNFRSF4","Signature 1",0.03,0.928265616749107,76,0,"GBM 
 (n=76)"
"1633","GBM","TNFRSF9","Signature 1",-0.23,0.341956123789633,65,0,"GBM 
 (n=65)"
"1634","GBM","TNFSF4","Signature 1",-0.08,0.826615583562531,76,0,"GBM 
 (n=76)"
"1635","GBM","TNFSF9","Signature 1",-0.09,0.765715325340339,76,0,"GBM 
 (n=76)"
"1636","GBM","VEGFA","Signature 1",0.17,0.483939290083674,76,0,"GBM 
 (n=76)"
"1637","GBM","VEGFB","Signature 1",-0.09,0.765715325340339,76,0,"GBM 
 (n=76)"
"1638","GBM","VTCN1","Signature 1",-0.01,0.986250980471485,72,0,"GBM 
 (n=72)"
"1639","GBM","Leukocyte Fraction","Signature 2",-0.01,0.984291005570975,159,0,"GBM 
 (n=159)"
"1640","GBM","Stromal Fraction","Signature 2",0.08,0.688692585328039,174,0,"GBM 
 (n=174)"
"1641","GBM","Intratumor Heterogeneity","Signature 2",0.05,0.840459401443039,144,0,"GBM 
 (n=144)"
"1642","GBM","TIL Regional Fraction","Signature 2",0,1,0,NA,"GBM 
 (n=0)"
"1643","GBM","Proliferation","Signature 2",-0.19,0.385386038075401,80,0,"GBM 
 (n=80)"
"1644","GBM","Wound Healing","Signature 2",-0.1,0.755550149035102,80,0,"GBM 
 (n=80)"
"1645","GBM","Macrophage Regulation","Signature 2",-0.04,0.907339547414771,80,0,"GBM 
 (n=80)"
"1646","GBM","Lymphocyte Infiltration Signature Score","Signature 2",-0.05,0.864737299258596,80,0,"GBM 
 (n=80)"
"1647","GBM","IFN-gamma Response","Signature 2",-0.1,0.729820230890643,80,0,"GBM 
 (n=80)"
"1648","GBM","TGF-beta Response","Signature 2",0.01,0.986250980471485,80,0,"GBM 
 (n=80)"
"1649","GBM","SNV Neoantigens","Signature 2",-0.09,0.781860508869988,79,0,"GBM 
 (n=79)"
"1650","GBM","Indel Neoantigens","Signature 2",-0.16,0.684528666422765,45,0,"GBM 
 (n=45)"
"1651","GBM","Silent Mutation Rate","Signature 2",0.16,0.293869925508147,180,0,"GBM 
 (n=180)"
"1652","GBM","Nonsilent Mutation Rate","Signature 2",0.2,0.122065942462268,180,0,"GBM 
 (n=180)"
"1653","GBM","Number of Segments","Signature 2",0.1,0.532998241778606,176,0,"GBM 
 (n=176)"
"1654","GBM","Fraction Altered","Signature 2",0.06,0.765715325340339,176,0,"GBM 
 (n=176)"
"1655","GBM","Aneuploidy Score","Signature 2",0.02,0.956832437367265,173,0,"GBM 
 (n=173)"
"1656","GBM","Homologous Recombination Defects","Signature 2",0,0.991308738032902,166,0,"GBM 
 (n=166)"
"1657","GBM","BCR Evenness","Signature 2",0,0.839414767129355,6,0,"GBM 
 (n=6)"
"1658","GBM","BCR Shannon","Signature 2",0,0.85996078485762,6,0,"GBM 
 (n=6)"
"1659","GBM","BCR Richness","Signature 2",0,0.826615583562531,11,0,"GBM 
 (n=11)"
"1660","GBM","TCR Shannon","Signature 2",-0.05,0.884583416714475,65,0,"GBM 
 (n=65)"
"1661","GBM","TCR Richness","Signature 2",0.03,0.939421388918764,74,0,"GBM 
 (n=74)"
"1662","GBM","TCR Evenness","Signature 2",-0.01,0.987036825464364,65,0,"GBM 
 (n=65)"
"1663","GBM","CTA Score","Signature 2",0.14,0.596425625854749,79,0,"GBM 
 (n=79)"
"1664","GBM","B Cells Memory","Signature 2",0.23,0.385386038075401,57,0,"GBM 
 (n=57)"
"1665","GBM","B Cells Naive","Signature 2",0.07,0.864737299258596,43,0,"GBM 
 (n=43)"
"1666","GBM","Dendritic Cells Activated","Signature 2",0,0.706499893571281,27,0,"GBM 
 (n=27)"
"1667","GBM","Dendritic Cells Resting","Signature 2",0,0.434746457950082,10,0,"GBM 
 (n=10)"
"1668","GBM","Macrophages M0","Signature 2",0,0.796922584924312,28,0,"GBM 
 (n=28)"
"1669","GBM","Macrophages M1","Signature 2",0,0.994896056410685,64,0,"GBM 
 (n=64)"
"1670","GBM","Macrophages M2","Signature 2",0.12,0.647167952330866,80,0,"GBM 
 (n=80)"
"1671","GBM","Mast Cells Activated","Signature 2",0,0.99289709372805,28,0,"GBM 
 (n=28)"
"1672","GBM","Mast Cells Resting","Signature 2",0,0.994896056410685,51,0,"GBM 
 (n=51)"
"1673","GBM","Monocytes","Signature 2",0.08,0.826615583562531,75,0,"GBM 
 (n=75)"
"1674","GBM","NK Cells Activated","Signature 2",0.07,0.85996078485762,50,0,"GBM 
 (n=50)"
"1675","GBM","NK Cells Resting","Signature 2",-0.27,0.322450438021283,58,0,"GBM 
 (n=58)"
"1676","GBM","Plasma Cells","Signature 2",0,0.986250980471485,22,0,"GBM 
 (n=22)"
"1677","GBM","T Cells CD4 Memory Activated","Signature 2",0,0.492225074641363,7,0,"GBM 
 (n=7)"
"1678","GBM","T Cells CD4 Memory Resting","Signature 2",-0.1,0.753917908843078,77,0,"GBM 
 (n=77)"
"1679","GBM","T Cells CD4 Naive","Signature 2",0,1,2,NA,"GBM 
 (n=2)"
"1680","GBM","T Cells CD8","Signature 2",0.1,0.752043992725866,74,0,"GBM 
 (n=74)"
"1681","GBM","T Cells Follicular Helper","Signature 2",-0.13,0.605387070423809,77,0,"GBM 
 (n=77)"
"1682","GBM","T Cells gamma delta","Signature 2",0,0.571138121546961,6,0,"GBM 
 (n=6)"
"1683","GBM","T Cells Regulatory Tregs","Signature 2",-0.14,0.742563035334683,47,0,"GBM 
 (n=47)"
"1684","GBM","Lymphocytes","Signature 2",-0.15,0.545410587615988,80,0,"GBM 
 (n=80)"
"1685","GBM","Neutrophils...60","Signature 2",0.06,0.85996078485762,77,0,"GBM 
 (n=77)"
"1686","GBM","Eosinophils...61","Signature 2",0,0.521242119351971,17,0,"GBM 
 (n=17)"
"1687","GBM","Mast Cells","Signature 2",0.01,0.986111731948755,79,0,"GBM 
 (n=79)"
"1688","GBM","Dendritic Cells","Signature 2",0.06,0.907339547414771,36,0,"GBM 
 (n=36)"
"1689","GBM","Macrophages","Signature 2",0.06,0.85996078485762,80,0,"GBM 
 (n=80)"
"1690","GBM","ADORA2A","Signature 2",0.09,0.765715325340339,80,0,"GBM 
 (n=80)"
"1691","GBM","ARG1","Signature 2",0.2,0.434746457950082,65,0,"GBM 
 (n=65)"
"1692","GBM","BTLA","Signature 2",-0.01,0.986250980471485,79,0,"GBM 
 (n=79)"
"1693","GBM","BTN3A1","Signature 2",-0.05,0.883299953916076,80,0,"GBM 
 (n=80)"
"1694","GBM","BTN3A2","Signature 2",-0.12,0.635746019115265,80,0,"GBM 
 (n=80)"
"1695","GBM","C10orf54","Signature 2",0.1,0.729820230890643,80,0,"GBM 
 (n=80)"
"1696","GBM","CCL5","Signature 2",-0.07,0.833383604042357,80,0,"GBM 
 (n=80)"
"1697","GBM","CD274","Signature 2",0.07,0.840147347968969,80,0,"GBM 
 (n=80)"
"1698","GBM","CD276","Signature 2",0.04,0.898817918691949,80,0,"GBM 
 (n=80)"
"1699","GBM","CD27","Signature 2",-0.06,0.85130073681353,80,0,"GBM 
 (n=80)"
"1700","GBM","CD28","Signature 2",0.04,0.890888509986327,80,0,"GBM 
 (n=80)"
"1701","GBM","CD40","Signature 2",-0.11,0.729820230890643,80,0,"GBM 
 (n=80)"
"1702","GBM","CD40LG","Signature 2",0.12,0.712447456043256,69,0,"GBM 
 (n=69)"
"1703","GBM","CD70","Signature 2",-0.14,0.591185771228052,78,0,"GBM 
 (n=78)"
"1704","GBM","CD80","Signature 2",-0.01,0.986250980471485,80,0,"GBM 
 (n=80)"
"1705","GBM","CTLA4","Signature 2",-0.07,0.845180877440123,77,0,"GBM 
 (n=77)"
"1706","GBM","CX3CL1","Signature 2",0.02,0.957210302518456,80,0,"GBM 
 (n=80)"
"1707","GBM","CXCL10","Signature 2",-0.12,0.64979229761204,80,0,"GBM 
 (n=80)"
"1708","GBM","CXCL9","Signature 2",-0.13,0.631021105815675,80,0,"GBM 
 (n=80)"
"1709","GBM","EDNRB","Signature 2",-0.04,0.890888509986327,80,0,"GBM 
 (n=80)"
"1710","GBM","ENTPD1","Signature 2",0.11,0.706499893571281,80,0,"GBM 
 (n=80)"
"1711","GBM","GZMA","Signature 2",0.04,0.910819512959114,79,0,"GBM 
 (n=79)"
"1712","GBM","HAVCR2","Signature 2",-0.09,0.762508287441293,80,0,"GBM 
 (n=80)"
"1713","GBM","HLA.A","Signature 2",-0.15,0.558218706083343,80,0,"GBM 
 (n=80)"
"1714","GBM","HLA.B","Signature 2",-0.07,0.826615583562531,80,0,"GBM 
 (n=80)"
"1715","GBM","HLA.C","Signature 2",-0.12,0.688692585328039,80,0,"GBM 
 (n=80)"
"1716","GBM","HLA.DPA1","Signature 2",-0.01,0.986250980471485,80,0,"GBM 
 (n=80)"
"1717","GBM","HLA.DPB1","Signature 2",0.02,0.961349573765701,80,0,"GBM 
 (n=80)"
"1718","GBM","HLA.DQA1","Signature 2",-0.05,0.8705646358559,80,0,"GBM 
 (n=80)"
"1719","GBM","HLA.DQA2","Signature 2",-0.1,0.752053211021976,80,0,"GBM 
 (n=80)"
"1720","GBM","HLA.DQB1","Signature 2",-0.19,0.391002879693387,80,0,"GBM 
 (n=80)"
"1721","GBM","HLA.DQB2","Signature 2",0.01,0.986250980471485,79,0,"GBM 
 (n=79)"
"1722","GBM","HLA.DRA","Signature 2",-0.02,0.961349573765701,80,0,"GBM 
 (n=80)"
"1723","GBM","HLA.DRB1","Signature 2",-0.03,0.939421388918764,80,0,"GBM 
 (n=80)"
"1724","GBM","HLA.DRB5","Signature 2",-0.22,0.322450438021283,80,0,"GBM 
 (n=80)"
"1725","GBM","HMGB1","Signature 2",-0.11,0.692526400585847,80,0,"GBM 
 (n=80)"
"1726","GBM","ICAM1","Signature 2",-0.02,0.939421388918764,80,0,"GBM 
 (n=80)"
"1727","GBM","ICOS","Signature 2",-0.02,0.961349573765701,70,0,"GBM 
 (n=70)"
"1728","GBM","ICOSLG","Signature 2",0.15,0.532998241778606,80,0,"GBM 
 (n=80)"
"1729","GBM","IDO1","Signature 2",-0.12,0.64979229761204,77,0,"GBM 
 (n=77)"
"1730","GBM","IFNA1","Signature 2",0,0.986250980471485,9,0,"GBM 
 (n=9)"
"1731","GBM","IFNA2","Signature 2",0,0.8705646358559,3,0,"GBM 
 (n=3)"
"1732","GBM","IFNG","Signature 2",0.14,0.765715325340339,35,0,"GBM 
 (n=35)"
"1733","GBM","IL10","Signature 2",-0.06,0.856145267594521,80,0,"GBM 
 (n=80)"
"1734","GBM","IL12A","Signature 2",0.02,0.984291005570975,80,0,"GBM 
 (n=80)"
"1735","GBM","IL13","Signature 2",0.21,0.415701619447012,60,0,"GBM 
 (n=60)"
"1736","GBM","IL1A","Signature 2",-0.03,0.939421388918764,79,0,"GBM 
 (n=79)"
"1737","GBM","IL1B","Signature 2",0.06,0.85996078485762,80,0,"GBM 
 (n=80)"
"1738","GBM","IL2","Signature 2",0,0,3,1,"GBM 
 (n=3)"
"1739","GBM","IL2RA","Signature 2",-0.03,0.920640443943117,78,0,"GBM 
 (n=78)"
"1740","GBM","IL4","Signature 2",0,0.569796539217875,26,0,"GBM 
 (n=26)"
"1741","GBM","ITGB2","Signature 2",-0.07,0.842076438240092,80,0,"GBM 
 (n=80)"
"1742","GBM","KIR2DL1","Signature 2",0,0.839414767129355,14,0,"GBM 
 (n=14)"
"1743","GBM","KIR2DL3","Signature 2",0,0.85996078485762,18,0,"GBM 
 (n=18)"
"1744","GBM","LAG3","Signature 2",0.01,0.991308738032902,80,0,"GBM 
 (n=80)"
"1745","GBM","MICA","Signature 2",-0.01,0.987036825464364,80,0,"GBM 
 (n=80)"
"1746","GBM","MICB","Signature 2",0,0.996743675893035,80,0,"GBM 
 (n=80)"
"1747","GBM","PDCD1","Signature 2",0.09,0.784948887370919,80,0,"GBM 
 (n=80)"
"1748","GBM","PDCD1LG2","Signature 2",-0.15,0.558218706083343,80,0,"GBM 
 (n=80)"
"1749","GBM","PRF1","Signature 2",-0.13,0.631021105815675,80,0,"GBM 
 (n=80)"
"1750","GBM","SELP","Signature 2",0.16,0.596425625854749,57,0,"GBM 
 (n=57)"
"1751","GBM","SLAMF7","Signature 2",-0.05,0.864737299258596,80,0,"GBM 
 (n=80)"
"1752","GBM","TGFB1","Signature 2",0,0.996743675893035,80,0,"GBM 
 (n=80)"
"1753","GBM","TIGIT","Signature 2",-0.03,0.939421388918764,79,0,"GBM 
 (n=79)"
"1754","GBM","TLR4","Signature 2",0,0.998832489279413,80,0,"GBM 
 (n=80)"
"1755","GBM","TNF","Signature 2",0.2,0.350484349098469,80,0,"GBM 
 (n=80)"
"1756","GBM","TNFRSF14","Signature 2",0.02,0.957210302518456,80,0,"GBM 
 (n=80)"
"1757","GBM","TNFRSF18","Signature 2",-0.06,0.85996078485762,80,0,"GBM 
 (n=80)"
"1758","GBM","TNFRSF4","Signature 2",0.06,0.85996078485762,80,0,"GBM 
 (n=80)"
"1759","GBM","TNFRSF9","Signature 2",-0.11,0.756217026221828,66,0,"GBM 
 (n=66)"
"1760","GBM","TNFSF4","Signature 2",0.04,0.91157642050084,80,0,"GBM 
 (n=80)"
"1761","GBM","TNFSF9","Signature 2",-0.02,0.957210302518456,80,0,"GBM 
 (n=80)"
"1762","GBM","VEGFA","Signature 2",-0.06,0.85996078485762,80,0,"GBM 
 (n=80)"
"1763","GBM","VEGFB","Signature 2",-0.12,0.64979229761204,80,0,"GBM 
 (n=80)"
"1764","GBM","VTCN1","Signature 2",-0.01,0.986250980471485,76,0,"GBM 
 (n=76)"
"1765","GBM","Leukocyte Fraction","Signature 3",0.33,0.000582551917477356,173,1,"GBM 
 (n=173)"
"1766","GBM","Stromal Fraction","Signature 3",0.4,9.13477585142773e-07,189,1,"GBM 
 (n=189)"
"1767","GBM","Intratumor Heterogeneity","Signature 3",0.12,0.462385091536236,159,0,"GBM 
 (n=159)"
"1768","GBM","TIL Regional Fraction","Signature 3",0,1,0,NA,"GBM 
 (n=0)"
"1769","GBM","Proliferation","Signature 3",-0.33,0.0951554146625011,70,0,"GBM 
 (n=70)"
"1770","GBM","Wound Healing","Signature 3",-0.26,0.293869925508147,70,0,"GBM 
 (n=70)"
"1771","GBM","Macrophage Regulation","Signature 3",0.34,0.0943639491464605,70,0,"GBM 
 (n=70)"
"1772","GBM","Lymphocyte Infiltration Signature Score","Signature 3",0.19,0.434576006560068,70,0,"GBM 
 (n=70)"
"1773","GBM","IFN-gamma Response","Signature 3",-0.07,0.853668256658762,70,0,"GBM 
 (n=70)"
"1774","GBM","TGF-beta Response","Signature 3",0.25,0.293869925508147,70,0,"GBM 
 (n=70)"
"1775","GBM","SNV Neoantigens","Signature 3",-0.08,0.827609174482419,74,0,"GBM 
 (n=74)"
"1776","GBM","Indel Neoantigens","Signature 3",-0.09,0.85996078485762,39,0,"GBM 
 (n=39)"
"1777","GBM","Silent Mutation Rate","Signature 3",-0.08,0.605387070423809,195,0,"GBM 
 (n=195)"
"1778","GBM","Nonsilent Mutation Rate","Signature 3",-0.09,0.596425625854749,195,0,"GBM 
 (n=195)"
"1779","GBM","Number of Segments","Signature 3",-0.05,0.820729584764621,192,0,"GBM 
 (n=192)"
"1780","GBM","Fraction Altered","Signature 3",0.02,0.939421388918764,192,0,"GBM 
 (n=192)"
"1781","GBM","Aneuploidy Score","Signature 3",0.11,0.481086642798896,189,0,"GBM 
 (n=189)"
"1782","GBM","Homologous Recombination Defects","Signature 3",0.01,0.986250980471485,183,0,"GBM 
 (n=183)"
"1783","GBM","BCR Evenness","Signature 3",0,0.939421388918764,4,0,"GBM 
 (n=4)"
"1784","GBM","BCR Shannon","Signature 3",0,0.939421388918764,4,0,"GBM 
 (n=4)"
"1785","GBM","BCR Richness","Signature 3",0,0.492225074641363,9,0,"GBM 
 (n=9)"
"1786","GBM","TCR Shannon","Signature 3",0.23,0.380401798663086,58,0,"GBM 
 (n=58)"
"1787","GBM","TCR Richness","Signature 3",0.19,0.462385091536236,65,0,"GBM 
 (n=65)"
"1788","GBM","TCR Evenness","Signature 3",0,0.994896056410685,58,0,"GBM 
 (n=58)"
"1789","GBM","CTA Score","Signature 3",0.23,0.322450438021283,69,0,"GBM 
 (n=69)"
"1790","GBM","B Cells Memory","Signature 3",0.01,0.987036825464364,54,0,"GBM 
 (n=54)"
"1791","GBM","B Cells Naive","Signature 3",-0.11,0.839414767129355,33,0,"GBM 
 (n=33)"
"1792","GBM","Dendritic Cells Activated","Signature 3",0,0.796922584924312,22,0,"GBM 
 (n=22)"
"1793","GBM","Dendritic Cells Resting","Signature 3",0,0.628258103961805,8,0,"GBM 
 (n=8)"
"1794","GBM","Macrophages M0","Signature 3",0,0.826615583562531,22,0,"GBM 
 (n=22)"
"1795","GBM","Macrophages M1","Signature 3",-0.26,0.322450438021283,60,0,"GBM 
 (n=60)"
"1796","GBM","Macrophages M2","Signature 3",0.01,0.986250980471485,70,0,"GBM 
 (n=70)"
"1797","GBM","Mast Cells Activated","Signature 3",0,0.994896056410685,26,0,"GBM 
 (n=26)"
"1798","GBM","Mast Cells Resting","Signature 3",-0.29,0.323219818034463,43,0,"GBM 
 (n=43)"
"1799","GBM","Monocytes","Signature 3",0.31,0.193657952590351,65,0,"GBM 
 (n=65)"
"1800","GBM","NK Cells Activated","Signature 3",-0.12,0.762145369123741,48,0,"GBM 
 (n=48)"
"1801","GBM","NK Cells Resting","Signature 3",0.1,0.820729584764621,50,0,"GBM 
 (n=50)"
"1802","GBM","Plasma Cells","Signature 3",0,0.869720614439546,22,0,"GBM 
 (n=22)"
"1803","GBM","T Cells CD4 Memory Activated","Signature 3",0,0.361757545862815,6,0,"GBM 
 (n=6)"
"1804","GBM","T Cells CD4 Memory Resting","Signature 3",0.04,0.907339547414771,66,0,"GBM 
 (n=66)"
"1805","GBM","T Cells CD4 Naive","Signature 3",0,0.8705646358559,3,0,"GBM 
 (n=3)"
"1806","GBM","T Cells CD8","Signature 3",0.06,0.864737299258596,63,0,"GBM 
 (n=63)"
"1807","GBM","T Cells Follicular Helper","Signature 3",-0.15,0.585372744717634,66,0,"GBM 
 (n=66)"
"1808","GBM","T Cells gamma delta","Signature 3",0,0.85996078485762,6,0,"GBM 
 (n=6)"
"1809","GBM","T Cells Regulatory Tregs","Signature 3",0.11,0.826615583562531,40,0,"GBM 
 (n=40)"
